Date;Tmin;Tmax;Tmoy;;;;;;;;
10/06/2001;6.4;15.8;11.7;;;;;;;;
11/06/2001;5.5;18.8;12.8;;;;;;;;
12/06/2001;7.8;18.8;13.9;;;;;;;;
13/06/2001;11.1;19.6;14.9;;;;;;;;
14/06/2001;7;22.6;15.8;;;;;;;;
15/06/2001;11.9;22;15.8;;;;;;;;
16/06/2001;12.5;20.1;16;;;;;;;;
17/06/2001;13.5;15.9;13.9;;;;;;;;
18/06/2001;11.6;16.7;12.9;;;;;;;;
19/06/2001;6.2;20.9;14.6;;;;;;;;
20/06/2001;10.7;23.6;16.9;;;;;;;;
21/06/2001;12.2;19.9;15.8;;;;;;;;
22/06/2001;9.2;20.2;15.6;;;;;;;;
23/06/2001;11.1;26.8;19.5;;;;;;;;
24/06/2001;15.3;22.3;18.3;;;;;;;;
25/06/2001;11.6;31.2;22.7;;;;;;;;
26/06/2001;17.7;33.8;23.9;;;;;;;;
27/06/2001;14.9;21;16.5;;;;;;;;
28/06/2001;13.2;21;17.1;;;;;;;;
29/06/2001;15.1;24.1;19.3;;;;;;;;
30/06/2001;15;20.9;17.3;;;;;;;;
01/07/2001;12.6;21.3;16.9;;;;;;;;
02/07/2001;11.8;26.8;19.8;;;;;;;;
03/07/2001;15.5;30.2;23.3;;;;;;;;
04/07/2001;19.1;24.6;20.5;;;;;;;;
05/07/2001;16.6;24.5;19.4;;;;;;;;
06/07/2001;15.9;18.1;16.6;;;;;;;;
07/07/2001;14.9;20.4;16.9;;;;;;;;
08/07/2001;14.3;19.8;15.7;;;;;;;;
09/07/2001;12.1;20.9;16.2;;;;;;;;
10/07/2001;14.9;19.5;16.8;;;;;;;;
11/07/2001;13;19.7;15.8;;;;;;;;
12/07/2001;11.6;19.2;14.4;;;;;;;;
13/07/2001;10.8;18.6;14.7;;;;;;;;
14/07/2001;12.5;17.3;13.9;;;;;;;;
15/07/2001;9.5;18.7;14.3;;;;;;;;
16/07/2001;7.4;20.2;14.6;;;;;;;;
17/07/2001;12;19.8;15.2;;;;;;;;
18/07/2001;11.6;18.8;14.5;;;;;;;;
19/07/2001;13.9;17.5;14.7;;;;;;;;
20/07/2001;12.3;20.6;16.2;;;;;;;;
21/07/2001;13.7;23.5;17.8;;;;;;;;
22/07/2001;14.6;22.8;17.5;;;;;;;;
23/07/2001;11.4;22.2;16.6;;;;;;;;
24/07/2001;9.5;21.8;15.6;;;;;;;;
25/07/2001;9.5;24.2;17.4;;;;;;;;
26/07/2001;14.3;26.4;20.1;;;;;;;;
27/07/2001;14.6;25.9;20.1;;;;;;;;
28/07/2001;13.5;27;20.4;;;;;;;;
29/07/2001;12.9;30.8;21.6;;;;;;;;
30/07/2001;15.3;29.4;21.5;;;;;;;;
31/07/2001;15.2;26.2;19.4;;;;;;;;
01/08/2001;13.8;26.2;20;;;;;;;;
02/08/2001;16;25.7;18.8;;;;;;;;
03/08/2001;16.7;24.3;18.2;;;;;;;;
04/08/2001;13.3;22.6;16.7;;;;;;;;
05/08/2001;14.3;22.4;17.4;;;;;;;;
06/08/2001;15.5;21.4;17.5;;;;;;;;
07/08/2001;15.7;23.8;17.4;;;;;;;;
08/08/2001;14;21.3;16.5;;;;;;;;
09/08/2001;13.9;19.5;15.2;;;;;;;;
10/08/2001;11.3;19.5;15.4;;;;;;;;
11/08/2001;11;23.2;16.8;;;;;;;;
12/08/2001;11.7;26.5;19;;;;;;;;
13/08/2001;17.2;26.2;19.8;;;;;;;;
14/08/2001;12.7;30.7;21.6;;;;;;;;
15/08/2001;19.2;30.9;22.6;;;;;;;;
16/08/2001;15.7;22.5;18.2;;;;;;;;
17/08/2001;12;23;17.7;;;;;;;;
18/08/2001;14.5;23.6;19.1;;;;;;;;
19/08/2001;16.1;22.4;18;;;;;;;;
20/08/2001;13.3;21.5;16.8;;;;;;;;
21/08/2001;10.1;26.3;18;;;;;;;;
22/08/2001;11.8;27.2;19.3;;;;;;;;
23/08/2001;14.6;27.6;21.1;;;;;;;;
24/08/2001;15.1;29.3;21.4;;;;;;;;
25/08/2001;16.1;34.6;26;;;;;;;;
26/08/2001;18.7;28;21.2;;;;;;;;
27/08/2001;16.4;22.7;18.4;;;;;;;;
28/08/2001;8.7;23;16;;;;;;;;
29/08/2001;9.1;22.1;16;;;;;;;;
30/08/2001;13.8;20.5;16.4;;;;;;;;
31/08/2001;13.1;17.9;15;;;;;;;;
01/09/2001;12;19.8;15.8;;;;;;;;
02/09/2001;12.6;18.9;15.7;;;;;;;;
03/09/2001;14.8;18.6;15.8;;;;;;;;
04/09/2001;10.7;17.2;14.5;;;;;;;;
05/09/2001;7.8;18;14;;;;;;;;
06/09/2001;14.6;18.1;15.6;;;;;;;;
07/09/2001;10.4;19.4;15.8;;;;;;;;
08/09/2001;14.3;17.9;15.7;;;;;;;;
09/09/2001;10.7;16.2;13.5;;;;;;;;
10/09/2001;10.6;16.6;13.3;;;;;;;;
11/09/2001;7.8;18.1;14.2;;;;;;;;
12/09/2001;13.3;19.6;16.1;;;;;;;;
13/09/2001;9.9;18.2;13.8;;;;;;;;
14/09/2001;10.8;16.8;13.4;;;;;;;;
15/09/2001;11.7;16.7;14.2;;;;;;;;
16/09/2001;11.1;16.3;12.9;;;;;;;;
17/09/2001;8.9;12;12;;;;;;;;
18/09/2001;9.4;13.5;12.2;;;;;;;;
19/09/2001;9.8;15;12.4;;;;;;;;
20/09/2001;10.2;16.5;12.6;;;;;;;;
21/09/2001;10.6;17.7;12.6;;;;;;;;
22/09/2001;6.5;18.1;11.9;;;;;;;;
23/09/2001;7.5;16.4;12.1;;;;;;;;
24/09/2001;9.6;17.2;12.4;;;;;;;;
25/09/2001;8.4;17.2;11.9;;;;;;;;
26/09/2001;8;16.1;13;;;;;;;;
27/09/2001;14.1;20.7;15.9;;;;;;;;
28/09/2001;11.6;22.8;17.1;;;;;;;;
29/09/2001;14.1;19.4;15.4;;;;;;;;
30/09/2001;11.6;18;15;;;;;;;;
01/10/2001;16.2;19.4;17.7;;;;;;;;
02/10/2001;14.7;22.3;16.7;;;;;;;;
03/10/2001;12.5;18.6;14.4;;;;;;;;
04/10/2001;11.2;18.9;14.1;;;;;;;;
05/10/2001;10.8;11;10.9;;;;;;;;
11/10/2001;10.5;20.4;14.1;;;;;;;;
12/10/2001;10.3;23.3;17.3;;;;;;;;
13/10/2001;15.1;26.5;18.8;;;;;;;;
14/10/2001;14.9;18.9;16.6;;;;;;;;
15/10/2001;13.9;19.8;15.8;;;;;;;;
16/10/2001;9.3;17.8;12.8;;;;;;;;
17/10/2001;10.2;20.6;16;;;;;;;;
18/10/2001;12.5;18.9;15.4;;;;;;;;
19/10/2001;11.4;17.5;14.7;;;;;;;;
20/10/2001;14.3;17.9;15.4;;;;;;;;
21/10/2001;12.8;16.2;13.5;;;;;;;;
22/10/2001;10.8;16.8;14.1;;;;;;;;
23/10/2001;13.6;19.1;15.1;;;;;;;;
24/10/2001;10.7;16.7;13.4;;;;;;;;
25/10/2001;13.1;17.4;14.4;;;;;;;;
26/10/2001;11.6;18.5;13.8;;;;;;;;
27/10/2001;11.9;17.1;13.6;;;;;;;;
28/10/2001;10.6;18;13;;;;;;;;
29/10/2001;10.2;16.3;13.2;;;;;;;;
30/10/2001;10.7;20.7;15.5;;;;;;;;
31/10/2001;11;14.4;12.8;;;;;;;;
01/11/2001;6;13.7;9;;;;;;;;
02/11/2001;3.2;15;7.8;;;;;;;;
03/11/2001;3.6;14.8;8.2;;;;;;;;
04/11/2001;5.4;14;10.3;;;;;;;;
05/11/2001;6.4;13.1;9.5;;;;;;;;
06/11/2001;6.3;14;12;;;;;;;;
07/11/2001;12.3;14.4;13.3;;;;;;;;
08/11/2001;5.7;11.8;8.4;;;;;;;;
09/11/2001;4.2;7.9;5.3;;;;;;;;
10/11/2001;3.1;10.3;4.9;;;;;;;;
11/11/2001;1.3;11.3;7.5;;;;;;;;
12/11/2001;9.5;12.7;11;;;;;;;;
13/11/2001;6.2;8.8;7.9;;;;;;;;
14/11/2001;4.2;8.2;5.5;;;;;;;;
15/11/2001;-0.6;7.6;2.9;;;;;;;;
16/11/2001;0.4;8.2;5.8;;;;;;;;
17/11/2001;2.8;7.6;5.1;;;;;;;;
18/11/2001;3.4;6.5;4.4;;;;;;;;
19/11/2001;0.2;6.8;3.9;;;;;;;;
20/11/2001;3.5;11.6;7.2;;;;;;;;
21/11/2001;5.7;9.7;7;;;;;;;;
22/11/2001;6.2;12;9.2;;;;;;;;
23/11/2001;4.3;9.9;5.7;;;;;;;;
24/11/2001;4.8;12;10;;;;;;;;
25/11/2001;10.2;12.8;10.8;;;;;;;;
26/11/2001;3.8;9.1;5.7;;;;;;;;
27/11/2001;0.7;9.4;6.3;;;;;;;;
28/11/2001;6.1;10.1;8.6;;;;;;;;
29/11/2001;7.1;13.5;10.7;;;;;;;;
30/11/2001;11.7;13.5;13;;;;;;;;
01/12/2001;10;13.8;11.7;;;;;;;;
02/12/2001;4.7;9.1;7;;;;;;;;
03/12/2001;6.8;10.4;8.9;;;;;;;;
04/12/2001;8.3;12;9.8;;;;;;;;
05/12/2001;8.4;14.1;10.4;;;;;;;;
06/12/2001;5.3;9.9;7.4;;;;;;;;
07/12/2001;2.2;8.7;4.3;;;;;;;;
08/12/2001;-0.5;6;1.7;;;;;;;;
09/12/2001;-1.8;5;0.9;;;;;;;;
10/12/2001;-2.5;5.7;0.8;;;;;;;;
11/12/2001;-2.4;7.4;2.1;;;;;;;;
12/12/2001;3.2;7.2;5.2;;;;;;;;
13/12/2001;2.4;4;2.8;;;;;;;;
14/12/2001;-3.3;1.7;-1.2;;;;;;;;
15/12/2001;-4.3;2.8;-1.2;;;;;;;;
16/12/2001;-2.2;2;-0.7;;;;;;;;
17/12/2001;-5.2;5.1;0.5;;;;;;;;
18/12/2001;-1.2;5;1.6;;;;;;;;
19/12/2001;-0.7;6.1;2.4;;;;;;;;
20/12/2001;0.9;7.4;3.6;;;;;;;;
21/12/2001;1.5;8.3;5.2;;;;;;;;
22/12/2001;1.9;3.9;3.1;;;;;;;;
23/12/2001;-1;4.7;1.7;;;;;;;;
24/12/2001;-0.6;8.1;5.1;;;;;;;;
25/12/2001;3.5;8.9;6.4;;;;;;;;
26/12/2001;1.8;4.6;3.4;;;;;;;;
27/12/2001;1.6;9.1;5.9;;;;;;;;
28/12/2001;7.8;10.6;8.5;;;;;;;;
29/12/2001;2;4.2;3;;;;;;;;
30/12/2001;1.1;6.1;3.4;;;;;;;;0.2712328767
31/12/2001;-0.3;5.9;1.8;;;;;;;;
01/01/2002;-3.6;1.6;-1;;;;;;;;
02/01/2002;-3.6;2.8;-0.4;;;;;;;;
03/01/2002;-1.6;2.9;0.7;;;;;;;;
04/01/2002;-3.6;3.4;-0.1;;;;;;;;
05/01/2002;0.8;6.3;3.6;;;;;;;;
06/01/2002;-0.2;7.6;3.7;;;;;;;;
07/01/2002;1.9;5.3;3.6;;;;;;;;
08/01/2002;-0.3;2.2;1;;;;;;;;
09/01/2002;-1.2;6.4;2.6;;;;;;;;
10/01/2002;2.6;5.7;4.2;;;;;;;;
11/01/2002;2.9;8;5.5;;;;;;;;
12/01/2002;-0.6;6.5;3;;;;;;;;
13/01/2002;4.6;8.4;6.5;;;;;;;;
14/01/2002;5.7;9.6;7.7;;;;;;;;
15/01/2002;6.4;8.8;7.6;;;;;;;;
16/01/2002;0.6;8.5;4.6;;;;;;;;
17/01/2002;5.8;9.4;7.6;;;;;;;;
18/01/2002;1.8;9.5;5.7;;;;;;;;
19/01/2002;6.5;10.2;8.4;;;;;;;;
20/01/2002;6.8;12.1;9.5;;;;;;;;
21/01/2002;9.8;11.7;10.8;;;;;;;;
22/01/2002;7.3;10.1;8.7;;;;;;;;
23/01/2002;6.5;11.8;9.2;;;;;;;;
24/01/2002;8.7;10.5;9.6;;;;;;;;
25/01/2002;4.1;12;8.1;;;;;;;;
26/01/2002;9.7;13.2;11.5;;;;;;;;
27/01/2002;11;14.2;12.6;;;;;;;;
28/01/2002;10;13.7;11.9;;;;;;;;
29/01/2002;7;14.4;10.7;;;;;;;;
30/01/2002;7.8;13.9;10.9;;;;;;;;
31/01/2002;7.4;11.9;9.7;;;;;;;;
01/02/2002;8.5;14;11.3;;;;;;;;
02/02/2002;8.2;15.5;11.9;;;;;;;;
03/02/2002;9;12;10.5;;;;;;;;
04/02/2002;6.5;13.5;10;;;;;;;;
05/02/2002;8.3;12.8;10.6;;;;;;;;
06/02/2002;5.3;8.8;7.1;;;;;;;;
07/02/2002;1.7;10.8;6.3;;;;;;;;
08/02/2002;6.4;12.9;9.7;;;;;;;;
09/02/2002;6.1;13.5;9.8;;;;;;;;
10/02/2002;4.6;11.2;7.9;;;;;;;;
11/02/2002;10;13.6;11.8;;;;;;;;
12/02/2002;11.3;14.1;12.7;;;;;;;;
13/02/2002;7.7;9.6;8.7;;;;;;;;
14/02/2002;4.3;7.9;6.1;;;;;;;;
15/02/2002;1.5;7.6;4.6;;;;;;;;
16/02/2002;1;9.6;5.3;;;;;;;;
17/02/2002;-2;7.9;3;;;;;;;;
18/02/2002;1.8;8.4;5.1;;;;;;;;
19/02/2002;4;10.7;7.4;;;;;;;;
20/02/2002;7.9;10.6;9.3;;;;;;;;
21/02/2002;3.6;8.7;6.2;;;;;;;;
22/02/2002;4.6;12.1;8.4;;;;;;;;
23/02/2002;4.3;9.3;6.8;;;;;;;;
24/02/2002;2.5;10.1;6.3;;;;;;;;
25/02/2002;9.1;12;10.6;;;;;;;;
26/02/2002;8.4;12.7;10.6;;;;;;;;
27/02/2002;4.1;10.1;7.1;;;;;;;;
28/02/2002;2.8;9;5.9;;;;;;;;
01/03/2002;2.9;9.4;6.2;;;;;;;;
02/03/2002;1.5;7.9;4.7;;;;;;;;
03/03/2002;0;9.7;4.9;;;;;;;;
04/03/2002;-0.2;11.5;5.7;;;;;;;;
05/03/2002;1.5;10;5.8;;;;;;;;
06/03/2002;3.8;10.8;7.3;;;;;;;;
07/03/2002;9.4;13.3;11.4;;;;;;;;
08/03/2002;2.4;13.9;8.2;;;;;;;;
09/03/2002;7.9;11.5;9.7;;;;;;;;
10/03/2002;3.4;13.2;8.3;;;;;;;;
11/03/2002;4.7;14.3;9.5;;;;;;;;
12/03/2002;7.5;13;10.3;;;;;;;;
13/03/2002;6.2;10.7;8.5;;;;;;;;
14/03/2002;4.4;8.4;6.4;;;;;;;;
15/03/2002;5.8;13.1;9.5;;;;;;;;
16/03/2002;6;14.9;10.5;;;;;;;;
17/03/2002;8.4;15.5;12;;;;;;;;
18/03/2002;8.4;14;11.2;;;;;;;;
19/03/2002;7.9;12.9;10.4;;;;;;;;
20/03/2002;12;14.1;13.1;;;;;;;;
21/03/2002;9.8;12.8;11.3;;;;;;;;
22/03/2002;8.6;12.2;10.4;;;;;;;;
23/03/2002;6.6;12.6;9.6;;;;;;;;
24/03/2002;0.6;12.9;6.8;;;;;;;;
25/03/2002;0.9;10.7;5.8;;;;;;;;
26/03/2002;5.2;9.7;7.5;;;;;;;;
27/03/2002;3.7;11.6;7.7;;;;;;;;
28/03/2002;0;13.9;7;;;;;;;;
29/03/2002;2.4;14.9;8.7;;;;;;;;
30/03/2002;4.9;17.6;11.3;;;;;;;;
31/03/2002;5.8;14.6;10.2;;;;;;;;
01/04/2002;5.7;17.5;11.6;;;;;;;;
02/04/2002;7;19.1;13.1;;;;;;;;
03/04/2002;10.4;21.6;16;;;;;;;;
04/04/2002;6.5;17.8;12.2;;;;;;;;
05/04/2002;5.2;12.6;8.9;;;;;;;;
06/04/2002;4.9;13.6;9.3;;;;;;;;
07/04/2002;3.3;15.1;9.2;;;;;;;;
08/04/2002;3.3;14.6;9;;;;;;;;
09/04/2002;3.1;12.5;7.8;;;;;;;;
10/04/2002;4.2;13.1;8.7;;;;;;;;
11/04/2002;2.4;13.3;7.9;;;;;;;;
12/04/2002;6.5;11.3;8.9;;;;;;;;
13/04/2002;6.6;10.8;8.7;;;;;;;;
14/04/2002;1.5;11.4;6.5;;;;;;;;
15/04/2002;4.9;13.1;9;;;;;;;;
16/04/2002;4.5;13;8.8;;;;;;;;
17/04/2002;1.7;15;8.4;;;;;;;;
18/04/2002;7.1;12.9;10;;;;;;;;
19/04/2002;5.1;12.4;8.8;;;;;;;;
20/04/2002;4.2;14.1;9.2;;;;;;;;
21/04/2002;6.2;18.7;12.5;;;;;;;;
22/04/2002;6.9;19.8;13.4;;;;;;;;
23/04/2002;9.6;16.4;13;;;;;;;;
24/04/2002;7.8;14.5;11.2;;;;;;;;
25/04/2002;5.9;13.2;9.6;;;;;;;;
26/04/2002;6.9;13.2;10.1;;;;;;;;
27/04/2002;7.9;13.2;10.6;;;;;;;;
28/04/2002;8.2;14.7;11.5;;;;;;;;
29/04/2002;6.1;12.9;9.5;;;;;;;;
30/04/2002;7.9;15.4;11.7;;;;;;;;
01/05/2002;7.3;13.4;10.4;;;;;;;;
02/05/2002;5;12.6;8.8;;;;;;;;
03/05/2002;4.5;13;8.8;;;;;;;;
04/05/2002;4.9;12.5;8.7;;;;;;;;
05/05/2002;6.7;10.4;8.6;;;;;;;;
06/05/2002;7.4;12.7;10.1;;;;;;;;
07/05/2002;8.5;17.1;12.8;;;;;;;;
08/05/2002;7.4;15.3;11.4;;;;;;;;
09/05/2002;9.6;10.9;10.3;;;;;;;;
10/05/2002;10.2;12.6;11.4;;;;;;;;
11/05/2002;11.2;13.8;12.5;;;;;;;;
12/05/2002;7.6;16.4;12;;;;;;;;
13/05/2002;9.8;19.1;14.5;;;;;;;;
14/05/2002;10;17.4;13.7;;;;;;;;
15/05/2002;9.9;18.4;14.2;;;;;;;;
16/05/2002;8.5;26.5;17.5;;;;;;;;
17/05/2002;15.7;27.1;21.4;;;;;;;;
18/05/2002;11.8;17.5;14.7;;;;;;;;
19/05/2002;10.3;20.1;15.2;;;;;;;;
20/05/2002;11.9;22.1;17;;;;;;;;
21/05/2002;13.3;22.1;17.7;;;;;;;;
22/05/2002;12.8;17.7;15.3;;;;;;;;
23/05/2002;8.7;17.7;13.2;;;;;;;;
24/05/2002;10.6;16.2;13.4;;;;;;;;
25/05/2002;8.3;17.8;13.1;;;;;;;;
26/05/2002;7.9;16.6;12.3;;;;;;;;
27/05/2002;9.7;15.1;12.4;;;;;;;;
28/05/2002;7.7;14.6;11.2;;;;;;;;
29/05/2002;8.2;15.8;12;;;;;;;;
30/05/2002;7.4;17.5;12.5;;;;;;;;
31/05/2002;8.5;17.1;12.8;;;;;;;;
01/06/2002;7.2;25;16.1;;;;;;;;
02/06/2002;13.2;26.9;20.1;;;;;;;;
03/06/2002;12.3;18.1;15.2;;;;;;;;
04/06/2002;10;17.6;13.8;;;;;;;;
05/06/2002;12.2;13.2;12.7;;;;;;;;
06/06/2002;12;18.7;15.4;;;;;;;;
07/06/2002;11.3;18.9;15.1;;;;;;;;
08/06/2002;12.2;18.6;15.4;;;;;;;;
09/06/2002;11.2;16;13.6;;;;;;;;
10/06/2002;9.4;15.6;12.5;;;;;;;;
11/06/2002;11.3;17.8;14.6;;;;;;;;
12/06/2002;13.1;17.8;15.5;;;;;;;;
13/06/2002;12.4;18.1;15.3;;;;;;;;
14/06/2002;16.2;26.3;21.3;;;;;;;;
15/06/2002;13.3;20;16.7;;;;;;;;
16/06/2002;14.1;24.9;19.5;;;;;;;;
17/06/2002;17.3;26.7;22;;;;;;;;
18/06/2002;13.8;18.3;16.1;;;;;;;;
19/06/2002;9.8;16.9;13.4;;;;;;;;
20/06/2002;12.1;17.5;14.8;;;;;;;;
21/06/2002;9.7;23.6;16.7;;;;;;;;
22/06/2002;14.4;20.8;17.6;;;;;;;;
23/06/2002;10.7;18.2;14.5;;;;;;;;
24/06/2002;10;18.8;14.4;;;;;;;;
25/06/2002;9.7;18.5;14.1;;;;;;;;
26/06/2002;9.1;19.4;14.3;;;;;;;;
27/06/2002;11.5;17.6;14.6;;;;;;;;
28/06/2002;9.1;17.1;13.1;;;;;;;;
29/06/2002;8.4;18.2;13.3;;;;;;;;
30/06/2002;10.5;18.8;14.7;;;;;;;;
01/07/2002;12.2;16.3;14.3;;;;;;;;
02/07/2002;10.9;16.8;13.9;;;;;;;;
03/07/2002;11.7;17.7;14.7;;;;;;;;
04/07/2002;12;20.2;16.1;;;;;;;;
05/07/2002;10.1;15.5;12.8;;;;;;;;
06/07/2002;12.7;19.3;16;;;;;;;;
07/07/2002;11.8;21.3;16.6;;;;;;;;
08/07/2002;13.6;24.8;19.2;;;;;;;;
09/07/2002;14.8;20;17.4;;;;;;;;
10/07/2002;11.9;19.3;15.6;;;;;;;;
11/07/2002;10.9;20.8;15.9;;;;;;;;
12/07/2002;13;17.5;15.3;;;;;;;;
13/07/2002;12.9;19.1;16;;;;;;;;
14/07/2002;10.2;20.8;15.5;;;;;;;;
15/07/2002;9.7;20.4;15.1;;;;;;;;
16/07/2002;12.9;21.4;17.2;;;;;;;;
17/07/2002;13.5;20.8;17.2;;;;;;;;
18/07/2002;10.7;22.6;16.7;;;;;;;;
19/07/2002;10.3;22.3;16.3;;;;;;;;
20/07/2002;12.4;25.6;19;;;;;;;;
21/07/2002;11.1;19;15.1;;;;;;;;
22/07/2002;9.8;22.2;16;;;;;;;;
23/07/2002;11.8;22.3;17.1;;;;;;;;
24/07/2002;15;19.6;17.3;;;;;;;;
25/07/2002;13.5;21;17.3;;;;;;;;
26/07/2002;16;21.2;18.6;;;;;;;;
27/07/2002;12.5;27;19.8;;;;;;;;
28/07/2002;15.5;31.4;23.5;;;;;;;;
29/07/2002;15.2;25.7;20.5;;;;;;;;
30/07/2002;15.8;23.8;19.8;;;;;;;;
31/07/2002;15.5;22.2;18.9;;;;;;;;
01/08/2002;10.2;23.6;16.9;;;;;;;;
02/08/2002;12.7;21.1;16.9;;;;;;;;
03/08/2002;12;21.3;16.7;;;;;;;;
04/08/2002;12.3;19.7;16;;;;;;;;
05/08/2002;13.3;21;17.2;;;;;;;;
06/08/2002;13;19.6;16.3;;;;;;;;
07/08/2002;13.9;23.8;18.9;;;;;;;;
08/08/2002;15.9;21.1;18.5;;;;;;;;
09/08/2002;13.7;21.2;17.5;;;;;;;;
10/08/2002;12.9;20.4;16.7;;;;;;;;
11/08/2002;11.6;20.3;16;;;;;;;;
12/08/2002;15.3;20.4;17.9;;;;;;;;
13/08/2002;13;22;17.5;;;;;;;;
14/08/2002;13.6;26.6;20.1;;;;;;;;
15/08/2002;16.5;29.1;22.8;;;;;;;;
16/08/2002;15.3;23.1;19.2;;;;;;;;
17/08/2002;13.9;31.6;22.8;;;;;;;;
18/08/2002;15.5;25;20.3;;;;;;;;
19/08/2002;16.2;26;21.1;;;;;;;;
20/08/2002;15.5;20.1;17.8;;;;;;;;
21/08/2002;14.9;21.6;18.3;;;;;;;;
22/08/2002;13.9;23.2;18.6;;;;;;;;
23/08/2002;10;22.6;16.3;;;;;;;;
24/08/2002;12.2;22.3;17.3;;;;;;;;
25/08/2002;10.2;23.6;16.9;;;;;;;;
26/08/2002;15.4;19.2;17.3;;;;;;;;
27/08/2002;16.6;18.2;17.4;;;;;;;;
28/08/2002;16.4;18.8;17.6;;;;;;;;
29/08/2002;14.4;21.8;18.1;;;;;;;;
30/08/2002;15.6;24;19.8;;;;;;;;
31/08/2002;15.3;20.3;17.8;;;;;;;;
01/09/2002;10.4;21.1;15.8;;;;;;;;
02/09/2002;7.6;23.9;15.8;;;;;;;;
03/09/2002;14.9;24.4;19.7;;;;;;;;
04/09/2002;15.4;21;18.2;;;;;;;;
05/09/2002;11.2;21;16.1;;;;;;;;
06/09/2002;13.3;22.5;17.9;;;;;;;;
07/09/2002;15.7;20.6;18.2;;;;;;;;
08/09/2002;13.2;20.7;17;;;;;;;;
09/09/2002;12.7;19.2;16;;;;;;;;
10/09/2002;10.1;19.2;14.7;;;;;;;;
11/09/2002;8.1;19.3;13.7;;;;;;;;
12/09/2002;11.2;22.1;16.7;;;;;;;;
13/09/2002;9.6;22.9;16.3;;;;;;;;
14/09/2002;11.2;21.3;16.3;;;;;;;;
15/09/2002;15.5;19.6;17.6;;;;;;;;
16/09/2002;7.4;20.8;14.1;;;;;;;;
17/09/2002;7.7;21;14.4;;;;;;;;
18/09/2002;9.5;22.1;15.8;;;;;;;;
19/09/2002;10.9;19.6;15.3;;;;;;;;
20/09/2002;12.6;21.4;17;;;;;;;;
21/09/2002;12.6;19.5;16.1;;;;;;;;
22/09/2002;7.8;17.7;12.8;;;;;;;;
23/09/2002;12.7;18.4;15.6;;;;;;;;
24/09/2002;7.4;17.1;12.3;;;;;;;;
25/09/2002;4.8;16.7;10.8;;;;;;;;
26/09/2002;11.5;17;14.3;;;;;;;;
27/09/2002;7;18.1;12.6;;;;;;;;
28/09/2002;5.1;20.1;12.6;;;;;;;;
29/09/2002;8.4;21.2;14.8;;;;;;;;
30/09/2002;8;21.2;14.6;;;;;;;;
01/10/2002;8.4;21.4;14.9;;;;;;;;
02/10/2002;13.1;18.4;15.8;;;;;;;;
03/10/2002;11.1;17.9;14.5;;;;;;;;
04/10/2002;7.7;18.9;13.3;;;;;;;;
05/10/2002;8.6;17.2;12.9;;;;;;;;
06/10/2002;12.6;17.6;15.1;;;;;;;;
07/10/2002;3.7;16.2;10;;;;;;;;
08/10/2002;4.2;15.8;10;;;;;;;;
09/10/2002;5.4;16.7;11.1;;;;;;;;
10/10/2002;11.5;18.5;15;;;;;;;;
11/10/2002;4.5;17.5;11;;;;;;;;
12/10/2002;9.8;15.7;12.8;;;;;;;;
13/10/2002;8.3;13.2;10.8;;;;;;;;
14/10/2002;10.6;14.1;12.4;;;;;;;;
15/10/2002;9.2;18.5;13.9;;;;;;;;
16/10/2002;10.7;13.2;12;;;;;;;;
17/10/2002;8.6;11.9;10.3;;;;;;;;
18/10/2002;6.5;11;8.8;;;;;;;;
19/10/2002;3.1;13.7;8.4;;;;;;;;
20/10/2002;5;13.8;9.4;;;;;;;;
21/10/2002;10.3;18.4;14.4;;;;;;;;
22/10/2002;13;17.7;15.4;;;;;;;;
23/10/2002;8.2;12.3;10.3;;;;;;;;
24/10/2002;6.8;13.3;10.1;;;;;;;;
25/10/2002;10.5;15.5;13;;;;;;;;
26/10/2002;9.6;16.6;13.1;;;;;;;;
27/10/2002;10.1;16.4;13.3;;;;;;;;
28/10/2002;8.1;13.9;11;;;;;;;;
29/10/2002;7.1;13.7;10.4;;;;;;;;
30/10/2002;11.9;16.6;14.3;;;;;;;;
31/10/2002;10.9;16.4;13.7;;;;;;;;
01/11/2002;11.6;15;13.3;;;;;;;;
02/11/2002;13.7;16.6;15.2;;;;;;;;
03/11/2002;9.9;14.8;12.4;;;;;;;;
04/11/2002;8.5;13.2;10.9;;;;;;;;
05/11/2002;6.2;13.9;10.1;;;;;;;;
06/11/2002;9.4;11.6;10.5;;;;;;;;
07/11/2002;8.9;10.4;9.7;;;;;;;;
08/11/2002;6.8;13.9;10.4;;;;;;;;
09/11/2002;8.4;11.6;10;;;;;;;;
10/11/2002;8.1;14.8;11.5;;;;;;;;
11/11/2002;9.7;13.8;11.8;;;;;;;;
12/11/2002;8.3;12.8;10.6;;;;;;;;
13/11/2002;9.1;13.4;11.3;;;;;;;;
14/11/2002;9.4;13;11.2;;;;;;;;
15/11/2002;6.2;13.8;10;;;;;;;;
16/11/2002;3.6;11.5;7.6;;;;;;;;
17/11/2002;6.4;12.4;9.4;;;;;;;;
18/11/2002;4.8;9.7;7.3;;;;;;;;
19/11/2002;3.2;7.5;5.4;;;;;;;;
20/11/2002;4.7;11.7;8.2;;;;;;;;
21/11/2002;9;11.7;10.4;;;;;;;;
22/11/2002;7.2;11.7;9.5;;;;;;;;
23/11/2002;5.7;9.3;7.5;;;;;;;;
